"time_hour";"carrier";"flight";"tailnum";"origin";"dest";"hora_prevista_partida";"hora_prevista_chegada";"hora_partida";"hora_chegada"
2013-07-22 15:00:00;"UA";996;"N563UA";"EWR";"SFO";"15:19";"18:20";"15:18";"18:51"
2013-07-22 15:00:00;"AA";85;"N350AA";"JFK";"SFO";"15:30";"18:55";"15:40";"20:10"
2013-07-22 15:00:00;"UA";367;"N560UA";"JFK";"SFO";"15:40";"18:58";"15:40";"20:35"
2013-07-22 16:00:00;"DL";141;"N713TW";"JFK";"SFO";"16:00";"19:38";"15:55";"21:39"
2013-07-22 17:00:00;"VX";193;"N524VA";"EWR";"SFO";"17:29";"20:55";"17:34";"21:56"
2013-07-22 16:00:00;"UA";207;"N523UA";"EWR";"SFO";"16:11";"19:24";"17:59";"21:18"
2013-07-22 18:00:00;"UA";1141;"N37470";"EWR";"SFO";"18:22";"21:55";"19:32";"23:41"
2013-07-22 17:00:00;"UA";512;"N502UA";"JFK";"SFO";"17:10";"20:35";"19:49";"23:26"
2013-07-22 18:00:00;"UA";389;"N554UA";"JFK";"SFO";"18:30";"21:55";"20:02";"23:55"
2013-07-22 20:00:00;"B6";915;"N708JB";"JFK";"SFO";"20:29";"23:59";"20:44";"1:13"
2013-07-22 18:00:00;"B6";415;"N564JB";"JFK";"SFO";"18:00";"21:30";"20:49";"1:11"
2013-07-22 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"19:59";"21:34";"1:59"
2013-07-22 18:00:00;"VX";29;"N621VA";"JFK";"SFO";"18:55";"22:15";"22:38";"2:59"
2013-07-22 17:00:00;"UA";212;"N587UA";"EWR";"SFO";"17:55";"21:14";"22:47";"2:20"
2013-07-23 06:00:00;"UA";303;"N525UA";"JFK";"SFO";"6:01";"9:15";"6:01";"8:57"
2013-07-23 05:00:00;"UA";367;"N821UA";"EWR";"SFO";"5:59";"9:02";"6:10";"9:04"
2013-07-23 07:00:00;"DL";269;"N712TW";"JFK";"SFO";"7:00";"10:16";"7:00";"10:08"
2013-07-23 07:00:00;"VX";183;"N836VA";"EWR";"SFO";"7:30";"10:45";"7:33";"10:41"
2013-07-23 07:00:00;"UA";1668;"N76526";"EWR";"SFO";"7:43";"11:03";"7:43";"11:06"
2013-07-23 07:00:00;"VX";11;"N847VA";"JFK";"SFO";"7:40";"10:55";"7:48";"10:41"
2013-07-23 07:00:00;"AA";59;"N328AA";"JFK";"SFO";"7:55";"11:15";"7:54";"11:07"
2013-07-23 08:00:00;"UA";397;"N508UA";"JFK";"SFO";"8:29";"11:43";"8:28";"11:55"
2013-07-23 10:00:00;"DL";1765;"N713TW";"JFK";"SFO";"10:00";"13:19";"9:55";"12:55"
2013-07-23 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:00";"13:07";"9:56";"12:57"
2013-07-23 10:00:00;"AA";179;"N327AA";"JFK";"SFO";"10:30";"13:45";"10:28";"13:39"
2013-07-23 10:00:00;"VX";187;"N521VA";"EWR";"SFO";"10:30";"13:45";"10:28";"13:37"
2013-07-23 08:00:00;"B6";15;"N827JB";"JFK";"SFO";"8:53";"12:12";"10:31";"13:39"
2013-07-23 10:00:00;"VX";23;"N632VA";"JFK";"SFO";"10:30";"13:50";"10:34";"13:51"
2013-07-23 10:00:00;"UA";1150;"N31412";"EWR";"SFO";"10:35";"13:46";"10:35";"13:29"
2013-07-23 09:00:00;"UA";1281;"N37255";"EWR";"SFO";"9:40";"12:55";"10:39";"13:50"
2013-07-23 12:00:00;"UA";580;"N518UA";"JFK";"SFO";"12:00";"15:07";"11:49";"14:59"
2013-07-23 11:00:00;"UA";1677;"N39461";"EWR";"SFO";"11:33";"14:51";"12:02";"15:08"
2013-07-23 13:00:00;"UA";1070;"N37419";"EWR";"SFO";"13:23";"16:34";"13:17";"16:15"
2013-07-23 12:00:00;"UA";1700;"N39463";"EWR";"SFO";"12:55";"16:06";"13:27";"16:55"
2013-07-23 14:00:00;"UA";1593;"N76505";"EWR";"SFO";"14:30";"17:54";"14:35";"18:08"
2013-07-23 13:00:00;"DL";1565;"N722TW";"JFK";"SFO";"13:59";"17:24";"14:39";"17:48"
2013-07-23 15:00:00;"UA";257;"N505UA";"JFK";"SFO";"15:40";"18:58";"15:33";"18:52"
2013-07-23 15:00:00;"UA";996;"N584UA";"EWR";"SFO";"15:19";"18:20";"15:34";"18:37"
2013-07-23 16:00:00;"DL";141;"N711ZX";"JFK";"SFO";"16:00";"19:38";"15:55";"20:04"
2013-07-23 15:00:00;"AA";85;"N387AA";"JFK";"SFO";"15:30";"18:55";"16:00";"19:53"
2013-07-23 16:00:00;"UA";1556;"N27421";"EWR";"SFO";"16:09";"19:28";"16:30";"19:29"
2013-07-23 16:00:00;"VX";27;"N849VA";"JFK";"SFO";"16:30";"19:59";"16:46";"20:37"
2013-07-23 16:00:00;"UA";1284;"N37434";"EWR";"SFO";"16:59";"20:12";"17:02";"20:09"
2013-07-23 17:00:00;"UA";512;"N554UA";"JFK";"SFO";"17:10";"20:35";"17:11";"21:22"
2013-07-23 18:00:00;"B6";415;"N805JB";"JFK";"SFO";"18:00";"21:30";"17:58";"22:32"
2013-07-23 17:00:00;"AA";177;"N320AA";"JFK";"SFO";"17:55";"21:20";"18:46";"22:37"
2013-07-23 17:00:00;"VX";193;"N530VA";"EWR";"SFO";"17:29";"20:55";"18:47";"21:46"
2013-07-23 18:00:00;"VX";29;"N636VA";"JFK";"SFO";"18:55";"22:15";"18:59";"22:36"
2013-07-23 19:00:00;"DL";1465;"N721TW";"JFK";"SFO";"19:00";"22:40";"19:03";"23:08"
2013-07-23 18:00:00;"UA";389;"N560UA";"JFK";"SFO";"18:30";"21:55";"19:03";"23:00"
2013-07-23 17:00:00;"UA";212;"N572UA";"EWR";"SFO";"17:55";"21:14";"19:03";"21:50"
2013-07-23 19:00:00;"UA";1481;"N17229";"EWR";"SFO";"19:30";"23:04";"20:40";"23:54"
2013-07-23 20:00:00;"B6";915;"N821JB";"JFK";"SFO";"20:29";"23:59";"21:52";"2:17"
2013-07-24 05:00:00;"UA";1498;"N76515";"EWR";"SFO";"5:59";"9:02";"5:54";"8:59"
2013-07-24 06:00:00;"UA";303;"N508UA";"JFK";"SFO";"6:01";"9:15";"6:00";"9:21"
2013-07-24 07:00:00;"DL";269;"N711ZX";"JFK";"SFO";"7:00";"10:16";"6:55";"10:00"
2013-07-24 07:00:00;"VX";183;"N841VA";"EWR";"SFO";"7:30";"10:45";"7:26";"10:11"
2013-07-24 07:00:00;"UA";1668;"N76528";"EWR";"SFO";"7:43";"11:03";"7:40";"10:50"
2013-07-24 07:00:00;"VX";11;"N847VA";"JFK";"SFO";"7:40";"10:55";"7:44";"10:30"
2013-07-24 07:00:00;"AA";59;"N319AA";"JFK";"SFO";"7:55";"11:15";"7:57";"11:00"
2013-07-24 08:00:00;"UA";397;"N557UA";"JFK";"SFO";"8:29";"11:43";"8:28";"11:21"
2013-07-24 08:00:00;"B6";15;"N638JB";"JFK";"SFO";"8:53";"12:12";"8:52";"12:14"
2013-07-24 08:00:00;"UA";207;"N559UA";"EWR";"SFO";"8:40";"11:43";"9:06";"12:11"
2013-07-24 10:00:00;"UA";642;"N554UA";"JFK";"SFO";"10:00";"13:07";"9:56";"13:01"
2013-07-24 10:00:00;"DL";1765;"N713TW";"JFK";"SFO";"10:00";"13:19";"9:57";"13:04"
2013-07-24 09:00:00;"UA";1281;"N11206";"EWR";"SFO";"9:34";"12:49";"9:59";"13:00"
2013-07-24 10:00:00;"VX";187;"N527VA";"EWR";"SFO";"10:30";"13:45";"10:26";"13:27"
2013-07-24 10:00:00;"VX";23;"N640VA";"JFK";"SFO";"10:30";"13:50";"10:26";"13:49"
2013-07-24 10:00:00;"AA";179;"N327AA";"JFK";"SFO";"10:30";"13:45";"10:34";"13:52"
2013-07-24 10:00:00;"UA";1150;"N75432";"EWR";"SFO";"10:28";"13:39";"10:36";"13:51"
2013-07-24 11:00:00;"UA";1201;"N38424";"EWR";"SFO";"11:33";"14:51";"11:27";"14:46"
2013-07-24 12:00:00;"UA";580;"N555UA";"JFK";"SFO";"12:00";"15:07";"11:55";"15:10"
2013-07-24 12:00:00;"UA";1700;"N39461";"EWR";"SFO";"12:55";"16:06";"12:56";"16:13"
2013-07-24 13:00:00;"UA";1593;"N37420";"EWR";"SFO";"13:25";"16:36";"13:22";"16:23"
2013-07-24 14:00:00;"UA";1146;"N12225";"EWR";"SFO";"14:30";"17:54";"14:26";"17:28"
2013-07-24 13:00:00;"DL";1565;"N706TW";"JFK";"SFO";"13:59";"17:24";"15:07";"18:20"
2013-07-24 15:00:00;"UA";996;"N511UA";"EWR";"SFO";"15:19";"18:20";"15:21";"18:26"
2013-07-24 15:00:00;"AA";85;"N398AA";"JFK";"SFO";"15:30";"18:55";"15:26";"19:02"
2013-07-24 15:00:00;"UA";257;"N525UA";"JFK";"SFO";"15:40";"18:58";"15:49";"19:25"
2013-07-24 16:00:00;"DL";141;"N722TW";"JFK";"SFO";"16:00";"19:38";"15:58";"19:45"
2013-07-24 16:00:00;"UA";1037;"N27477";"EWR";"SFO";"16:09";"19:28";"16:19";"19:21"
2013-07-24 16:00:00;"VX";27;"N854VA";"JFK";"SFO";"16:30";"19:59";"16:26";"20:14"
2013-07-24 17:00:00;"UA";512;"N560UA";"JFK";"SFO";"17:10";"20:35";"17:07";"20:39"
2013-07-24 16:00:00;"UA";1284;"N28457";"EWR";"SFO";"16:59";"20:12";"17:11";"20:20"
2013-07-24 17:00:00;"VX";193;"N530VA";"EWR";"SFO";"17:29";"20:55";"17:24";"20:32"
2013-07-24 17:00:00;"DL";841;"N721TW";"JFK";"SFO";"17:30";"21:10";"18:00";"21:25"
2013-07-24 18:00:00;"B6";415;"N763JB";"JFK";"SFO";"18:00";"21:30";"18:04";"21:20"
2013-07-24 17:00:00;"UA";212;"N581UA";"EWR";"SFO";"17:55";"21:14";"18:18";"21:35"
2013-07-24 18:00:00;"UA";389;"N505UA";"JFK";"SFO";"18:30";"21:55";"18:34";"22:23"
2013-07-24 18:00:00;"UA";1141;"N37437";"EWR";"SFO";"18:22";"21:55";"18:35";"21:47"
2013-07-24 17:00:00;"AA";177;"N329AA";"JFK";"SFO";"17:55";"21:20";"18:39";"22:08"
2013-07-24 18:00:00;"VX";29;"N631VA";"JFK";"SFO";"18:55";"22:15";"18:50";"22:16"
2013-07-24 19:00:00;"DL";1465;"N712TW";"JFK";"SFO";"19:00";"22:40";"18:59";"22:45"
2013-07-24 19:00:00;"UA";1532;"N76523";"EWR";"SFO";"19:30";"23:04";"19:44";"23:16"
2013-07-24 20:00:00;"UA";299;"N575UA";"EWR";"SFO";"20:29";"23:33";"20:42";"23:47"
2013-07-25 06:00:00;"UA";303;"N555UA";"JFK";"SFO";"6:01";"9:15";"5:52";"9:11"
2013-07-25 05:00:00;"UA";1574;"N87507";"EWR";"SFO";"5:59";"9:02";"5:55";"9:12"
2013-07-25 07:00:00;"DL";269;"N722TW";"JFK";"SFO";"7:00";"10:16";"6:54";"10:19"
2013-07-25 07:00:00;"VX";183;"N854VA";"EWR";"SFO";"7:30";"10:45";"7:26";"10:33"
2013-07-25 07:00:00;"VX";11;"N641VA";"JFK";"SFO";"7:40";"10:55";"7:36";"10:56"
2013-07-25 07:00:00;"UA";1668;"N79279";"EWR";"SFO";"7:43";"11:03";"7:38";"10:40"
2013-07-25 07:00:00;"AA";59;"N332AA";"JFK";"SFO";"7:55";"11:15";"7:50";"10:54"
2013-07-25 08:00:00;"UA";397;"N554UA";"JFK";"SFO";"8:29";"11:43";"8:21";"11:30"
2013-07-25 08:00:00;"B6";15;"N809JB";"JFK";"SFO";"8:53";"12:12";"8:47";"11:55"
2013-07-25 08:00:00;"UA";207;"N515UA";"EWR";"SFO";"8:40";"11:43";"8:50";"12:18"
2013-07-25 09:00:00;"UA";1281;"N16234";"EWR";"SFO";"9:34";"12:49";"9:32";"12:47"
2013-07-25 10:00:00;"UA";642;"N589UA";"JFK";"SFO";"10:00";"13:07";"9:54";"12:57"
2013-07-25 10:00:00;"DL";1765;"N6704Z";"JFK";"SFO";"10:00";"13:19";"10:19";"13:22"
2013-07-25 10:00:00;"VX";187;"N525VA";"EWR";"SFO";"10:30";"13:45";"10:21";"13:21"
2013-07-25 10:00:00;"AA";179;"N319AA";"JFK";"SFO";"10:30";"13:45";"10:25";"13:46"
2013-07-25 10:00:00;"UA";1150;"N36447";"EWR";"SFO";"10:28";"13:39";"10:28";"13:37"
2013-07-25 10:00:00;"VX";23;"N633VA";"JFK";"SFO";"10:30";"13:50";"10:37";"14:01"
2013-07-25 11:00:00;"UA";1677;"N37413";"EWR";"SFO";"11:29";"14:47";"11:41";"14:53"
2013-07-25 12:00:00;"UA";580;"N557UA";"JFK";"SFO";"12:00";"15:07";"11:56";"15:15"
2013-07-25 12:00:00;"UA";1700;"N39463";"EWR";"SFO";"12:55";"16:06";"12:52";"15:54"
2013-07-25 13:00:00;"UA";1593;"N38424";"EWR";"SFO";"13:23";"16:34";"13:27";"16:26"
2013-07-25 13:00:00;"DL";1565;"N710TW";"JFK";"SFO";"13:59";"17:24";"15:07";"18:45"
2013-07-25 15:00:00;"UA";996;"N578UA";"EWR";"SFO";"15:19";"18:20";"15:23";"18:34"
2013-07-25 15:00:00;"AA";85;"N348AA";"JFK";"SFO";"15:30";"18:55";"15:31";"18:37"
2013-07-25 15:00:00;"UA";375;"N508UA";"JFK";"SFO";"15:40";"18:58";"15:41";"19:20"
2013-07-25 16:00:00;"DL";141;"N712TW";"JFK";"SFO";"16:00";"19:38";"16:20";"20:31"
2013-07-25 16:00:00;"VX";27;"N852VA";"JFK";"SFO";"16:30";"19:59";"16:51";"20:58"
2013-07-25 17:00:00;"UA";512;"N505UA";"JFK";"SFO";"17:10";"20:35";"17:16";"20:47"
2013-07-25 16:00:00;"UA";1284;"N27477";"EWR";"SFO";"16:59";"20:12";"17:24";"20:58"
2013-07-25 16:00:00;"UA";1037;"N75429";"EWR";"SFO";"16:09";"19:28";"17:44";"21:15"
2013-07-25 17:00:00;"VX";193;"N625VA";"EWR";"SFO";"17:29";"20:55";"17:54";"21:51"
2013-07-25 17:00:00;"AA";177;"N328AA";"JFK";"SFO";"17:55";"21:20";"17:58";"22:02"
2013-07-25 17:00:00;"DL";841;"N711ZX";"JFK";"SFO";"17:30";"21:10";"18:12";"22:05"
2013-07-25 18:00:00;"B6";415;"N593JB";"JFK";"SFO";"18:00";"21:30";"18:28";"22:22"
2013-07-25 17:00:00;"UA";212;"N559UA";"EWR";"SFO";"17:55";"21:14";"18:33";"22:20"
2013-07-25 18:00:00;"VX";29;"N634VA";"JFK";"SFO";"18:55";"22:15";"18:54";"22:54"
2013-07-25 18:00:00;"UA";389;"N525UA";"JFK";"SFO";"18:30";"21:55";"18:57";"22:41"
2013-07-25 19:00:00;"UA";1532;"N77296";"EWR";"SFO";"19:30";"23:04";"19:37";"23:09"
2013-07-25 19:00:00;"DL";1465;"N706TW";"JFK";"SFO";"19:00";"22:40";"20:30";"23:47"
2013-07-25 20:00:00;"UA";299;"N507UA";"EWR";"SFO";"20:29";"23:33";"20:33";"23:51"
2013-07-25 20:00:00;"B6";915;"N659JB";"JFK";"SFO";"20:29";"23:59";"20:56";"1:07"
2013-07-26 06:00:00;"UA";303;"N557UA";"JFK";"SFO";"6:01";"9:15";"5:57";"9:49"
2013-07-26 05:00:00;"UA";1603;"N77258";"EWR";"SFO";"5:59";"9:02";"5:58";"9:15"
2013-07-26 07:00:00;"DL";269;"N705TW";"JFK";"SFO";"7:00";"10:16";"7:01";"10:21"
2013-07-26 07:00:00;"VX";183;"N836VA";"EWR";"SFO";"7:30";"10:45";"7:22";"10:21"
2013-07-26 07:00:00;"VX";11;"N854VA";"JFK";"SFO";"7:40";"10:55";"7:37";"10:51"
2013-07-26 07:00:00;"UA";1668;"N76519";"EWR";"SFO";"7:43";"11:03";"7:41";"11:12"
2013-07-26 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:55";"11:15";"7:52";"11:00"
2013-07-26 08:00:00;"UA";397;"N560UA";"JFK";"SFO";"8:29";"11:43";"8:27";"11:40"
2013-07-26 08:00:00;"UA";367;"N509UA";"EWR";"SFO";"8:40";"11:43";"8:36";"11:42"
2013-07-26 08:00:00;"B6";15;"N625JB";"JFK";"SFO";"8:53";"12:12";"9:08";"12:18"
2013-07-26 09:00:00;"UA";1281;"N39297";"EWR";"SFO";"9:34";"12:49";"9:28";"12:47"
2013-07-26 10:00:00;"DL";1765;"N711ZX";"JFK";"SFO";"10:00";"13:19";"9:51";"13:30"
2013-07-26 10:00:00;"UA";642;"N502UA";"JFK";"SFO";"10:00";"13:07";"10:00";"13:25"
2013-07-26 10:00:00;"VX";187;"N524VA";"EWR";"SFO";"10:30";"13:45";"10:18";"13:34"
2013-07-26 10:00:00;"AA";179;"N335AA";"JFK";"SFO";"10:30";"13:45";"10:30";"13:40"
2013-07-26 10:00:00;"UA";1150;"N38458";"EWR";"SFO";"10:28";"13:39";"10:40";"13:42"
2013-07-26 10:00:00;"VX";23;"N642VA";"JFK";"SFO";"10:30";"13:50";"11:01";"14:10"
2013-07-26 11:00:00;"UA";1684;"N33264";"EWR";"SFO";"11:33";"14:51";"11:30";"14:47"
2013-07-26 12:00:00;"UA";580;"N554UA";"JFK";"SFO";"12:00";"15:07";"11:52";"15:17"
2013-07-26 12:00:00;"UA";1700;"N28457";"EWR";"SFO";"12:55";"16:06";"12:51";"15:53"
2013-07-26 13:00:00;"UA";1556;"N39461";"EWR";"SFO";"13:47";"16:58";"13:50";"17:05"
2013-07-26 13:00:00;"DL";1565;"N722TW";"JFK";"SFO";"13:59";"17:24";"13:52";"17:12"
2013-07-26 14:00:00;"UA";1593;"N78509";"EWR";"SFO";"14:30";"17:54";"14:30";"17:39"
2013-07-26 15:00:00;"AA";85;"N359AA";"JFK";"SFO";"15:30";"18:55";"15:39";"19:17"
2013-07-26 15:00:00;"UA";996;"N580UA";"EWR";"SFO";"15:19";"18:20";"15:45";"19:01"
2013-07-26 16:00:00;"DL";141;"N710TW";"JFK";"SFO";"16:00";"19:38";"15:56";"19:37"
2013-07-26 16:00:00;"UA";207;"N530UA";"EWR";"SFO";"16:11";"19:24";"16:22";"19:24"
2013-07-26 16:00:00;"VX";27;"N625VA";"JFK";"SFO";"16:30";"19:59";"16:29";"19:55"
2013-07-26 15:00:00;"UA";257;"N555UA";"JFK";"SFO";"15:40";"18:58";"16:45";"20:08"
2013-07-26 16:00:00;"UA";1284;"N37462";"EWR";"SFO";"16:59";"20:12";"17:02";"20:15"
2013-07-26 17:00:00;"UA";769;"N525UA";"JFK";"SFO";"17:10";"20:35";"17:08";"20:33"
2013-07-26 17:00:00;"VX";193;"N522VA";"EWR";"SFO";"17:29";"20:55";"17:22";"20:52"
2013-07-26 17:00:00;"DL";841;"N706TW";"JFK";"SFO";"17:30";"21:10";"17:29";"21:06"
2013-07-26 17:00:00;"AA";177;"N336AA";"JFK";"SFO";"17:55";"21:20";"17:58";"21:17"
2013-07-26 18:00:00;"UA";1141;"N27421";"EWR";"SFO";"18:22";"21:55";"18:20";"21:47"
2013-07-26 18:00:00;"B6";415;"N705JB";"JFK";"SFO";"18:00";"21:30";"18:30";"22:02"
2013-07-26 18:00:00;"UA";389;"N505UA";"JFK";"SFO";"18:30";"21:55";"18:35";"21:59"
2013-07-26 18:00:00;"UA";212;"N536UA";"EWR";"SFO";"18:00";"21:19";"18:42";"22:25"
2013-07-26 18:00:00;"VX";29;"N634VA";"JFK";"SFO";"18:55";"22:15";"18:53";"22:17"
2013-07-26 19:00:00;"DL";1465;"N707TW";"JFK";"SFO";"19:00";"22:40";"19:07";"22:49"
2013-07-26 19:00:00;"UA";1481;"N17229";"EWR";"SFO";"19:30";"23:04";"19:36";"23:23"
2013-07-27 06:00:00;"UA";303;"N508UA";"JFK";"SFO";"6:00";"9:14";"5:55";"9:14"
2013-07-27 06:00:00;"UA";1673;"N18223";"EWR";"SFO";"6:00";"9:00";"6:00";"9:13"
2013-07-27 07:00:00;"DL";269;"N711ZX";"JFK";"SFO";"7:00";"10:15";"6:59";"10:09"
2013-07-27 07:00:00;"VX";183;"N855VA";"EWR";"SFO";"7:30";"10:45";"7:25";"10:28"
2013-07-27 07:00:00;"VX";11;"N841VA";"JFK";"SFO";"7:40";"10:55";"7:38";"10:35"
2013-07-27 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:55";"11:15";"7:56";"10:53"
2013-07-27 07:00:00;"UA";207;"N562UA";"EWR";"SFO";"7:59";"11:00";"7:57";"10:58"
2013-07-27 08:00:00;"UA";397;"N525UA";"JFK";"SFO";"8:25";"11:39";"8:25";"11:29"
2013-07-27 08:00:00;"UA";694;"N526UA";"EWR";"SFO";"8:49";"11:54";"8:48";"11:40"
2013-07-27 08:00:00;"B6";15;"N505JB";"JFK";"SFO";"8:53";"12:12";"8:49";"11:50"
2013-07-27 10:00:00;"UA";317;"N574UA";"EWR";"SFO";"10:15";"13:15";"10:15";"13:31"
2013-07-27 10:00:00;"VX";187;"N528VA";"EWR";"SFO";"10:30";"13:45";"10:20";"13:21"
2013-07-27 10:00:00;"AA";179;"N320AA";"JFK";"SFO";"10:30";"13:45";"10:24";"13:26"
2013-07-27 10:00:00;"VX";23;"N636VA";"JFK";"SFO";"10:30";"13:50";"10:42";"13:55"
2013-07-27 11:00:00;"DL";1765;"N721TW";"JFK";"SFO";"11:00";"14:10";"10:49";"14:10"
2013-07-27 10:00:00;"UA";580;"N560UA";"JFK";"SFO";"10:00";"13:07";"11:09";"14:10"
2013-07-27 11:00:00;"UA";1281;"N16709";"EWR";"SFO";"11:30";"14:46";"11:35";"14:38"
2013-07-27 12:00:00;"UA";1677;"N37468";"EWR";"SFO";"12:55";"16:05";"12:51";"15:49"
2013-07-27 15:00:00;"UA";1143;"N38268";"EWR";"SFO";"15:05";"18:30";"15:14";"18:09"
2013-07-27 15:00:00;"UA";257;"N597UA";"JFK";"SFO";"15:35";"18:53";"15:35";"18:52"
2013-07-27 15:00:00;"AA";85;"N360AA";"JFK";"SFO";"15:30";"18:55";"15:45";"18:58"
2013-07-27 15:00:00;"UA";1556;"N77520";"EWR";"SFO";"15:59";"19:12";"15:58";"19:04"
2013-07-27 16:00:00;"DL";141;"N722TW";"JFK";"SFO";"16:00";"19:35";"16:25";"20:04"
2013-07-27 16:00:00;"UA";996;"N839UA";"EWR";"SFO";"16:58";"20:16";"17:02";"20:05"
2013-07-27 17:00:00;"VX";193;"N527VA";"EWR";"SFO";"17:29";"20:55";"17:24";"20:51"
2013-07-27 17:00:00;"UA";512;"N505UA";"JFK";"SFO";"17:15";"20:40";"17:27";"21:11"
2013-07-27 18:00:00;"B6";415;"N779JB";"JFK";"SFO";"18:00";"21:30";"18:00";"21:19"
2013-07-27 17:00:00;"AA";177;"N327AA";"JFK";"SFO";"17:55";"21:20";"18:09";"21:53"
2013-07-27 18:00:00;"UA";212;"N851UA";"EWR";"SFO";"18:29";"21:55";"18:24";"22:13"
2013-07-27 16:00:00;"VX";27;"N838VA";"JFK";"SFO";"16:30";"19:59";"18:48";"22:06"
2013-07-27 19:00:00;"DL";1465;"N707TW";"JFK";"SFO";"19:00";"22:40";"18:54";"23:04"
2013-07-27 18:00:00;"VX";29;"N625VA";"JFK";"SFO";"18:55";"22:15";"18:54";"23:01"
2013-07-27 19:00:00;"UA";551;"N849UA";"EWR";"SFO";"19:27";"22:54";"19:49";"23:17"
2013-07-28 07:00:00;"DL";269;"N722TW";"JFK";"SFO";"7:00";"10:16";"6:57";"10:25"
2013-07-28 07:00:00;"VX";183;"N840VA";"EWR";"SFO";"7:30";"10:45";"7:26";"10:32"
2013-07-28 07:00:00;"UA";421;"N806UA";"EWR";"SFO";"7:41";"11:01";"7:37";"10:59"
2013-07-28 07:00:00;"VX";11;"N855VA";"JFK";"SFO";"7:40";"10:55";"7:44";"11:12"
2013-07-28 07:00:00;"AA";59;"N338AA";"JFK";"SFO";"7:55";"11:15";"7:49";"11:04"
2013-07-28 08:00:00;"UA";397;"N596UA";"JFK";"SFO";"8:25";"11:39";"8:22";"11:25"
2013-07-28 08:00:00;"UA";1677;"N77430";"EWR";"SFO";"8:39";"12:04";"8:48";"11:58"
2013-07-28 08:00:00;"B6";15;"N568JB";"JFK";"SFO";"8:53";"12:12";"9:46";"13:15"
2013-07-28 10:00:00;"DL";1765;"N706TW";"JFK";"SFO";"10:00";"13:19";"9:49";"13:12"
2013-07-28 10:00:00;"UA";642;"N508UA";"JFK";"SFO";"10:00";"13:07";"9:55";"13:08"
2013-07-28 10:00:00;"UA";1281;"N37437";"EWR";"SFO";"10:10";"13:19";"10:08";"13:31"
2013-07-28 10:00:00;"VX";187;"N524VA";"EWR";"SFO";"10:30";"13:45";"10:19";"13:38"
2013-07-28 10:00:00;"VX";23;"N634VA";"JFK";"SFO";"10:30";"13:50";"10:31";"13:43"
2013-07-28 10:00:00;"AA";179;"N323AA";"JFK";"SFO";"10:30";"13:45";"10:32";"13:46"
2013-07-28 11:00:00;"UA";450;"N801UA";"EWR";"SFO";"11:50";"15:02";"11:51";"14:55"
2013-07-28 12:00:00;"UA";580;"N525UA";"JFK";"SFO";"12:08";"15:15";"12:30";"15:58"
2013-07-28 13:00:00;"UA";1641;"N76265";"EWR";"SFO";"13:45";"17:09";"13:41";"16:42"
2013-07-28 13:00:00;"DL";1565;"N711ZX";"JFK";"SFO";"13:59";"17:24";"13:56";"17:32"
2013-07-28 14:00:00;"UA";1062;"N33203";"EWR";"SFO";"14:39";"17:53";"14:37";"17:48"
2013-07-28 15:00:00;"AA";85;"N352AA";"JFK";"SFO";"15:30";"18:55";"15:52";"20:11"
2013-07-28 15:00:00;"UA";257;"N589UA";"JFK";"SFO";"15:40";"18:58";"15:52";"20:28"
2013-07-28 16:00:00;"DL";141;"N707TW";"JFK";"SFO";"16:00";"19:38";"15:59";"21:07"
2013-07-28 16:00:00;"UA";1556;"N75428";"EWR";"SFO";"16:15";"19:33";"16:28";"20:42"
2013-07-28 16:00:00;"VX";27;"N841VA";"JFK";"SFO";"16:30";"19:59";"16:44";"20:50"
2013-07-28 17:00:00;"DL";841;"N703TW";"JFK";"SFO";"17:30";"21:10";"17:27";"22:42"
2013-07-28 18:00:00;"UA";212;"N574UA";"EWR";"SFO";"18:36";"21:55";"18:36";"23:17"
2013-07-28 17:00:00;"UA";512;"N597UA";"JFK";"SFO";"17:10";"20:35";"18:37";"23:38"
2013-07-28 18:00:00;"B6";415;"N605JB";"JFK";"SFO";"18:00";"21:30";"18:52";"23:42"
2013-07-28 17:00:00;"UA";1284;"N47414";"EWR";"SFO";"17:16";"20:35";"19:04";"23:33"
2013-07-28 15:00:00;"UA";207;"N567UA";"EWR";"SFO";"15:25";"18:23";"20:07";"23:50"
2013-07-28 18:00:00;"UA";389;"N555UA";"JFK";"SFO";"18:30";"21:55";"20:37";"1:08"
2013-07-29 06:00:00;"UA";303;"N525UA";"JFK";"SFO";"6:01";"9:15";"5:54";"9:13"
2013-07-29 07:00:00;"DL";269;"N705TW";"JFK";"SFO";"7:00";"10:16";"6:58";"10:14"
2013-07-29 07:00:00;"VX";183;"N634VA";"EWR";"SFO";"7:30";"10:45";"7:22";"10:37"
2013-07-29 07:00:00;"VX";11;"N840VA";"JFK";"SFO";"7:40";"10:55";"7:35";"10:52"
2013-07-29 05:00:00;"UA";604;"N818UA";"EWR";"SFO";"5:59";"9:02";"7:49";"11:04"
2013-07-29 07:00:00;"UA";1668;"N38403";"EWR";"SFO";"7:43";"11:03";"7:57";"11:21"
2013-07-29 07:00:00;"AA";59;"N324AA";"JFK";"SFO";"7:55";"11:15";"7:58";"11:37"
